Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Algeria,DZA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,19.7857720899622,23.4985369430055,21.3033457890387,18.8233635111302,0.287169379874168,6.87361929280345,8.09495300569721,5.32371106942359,0.517147116303438,-3.8772158836163,-14.4205446442815,-14.4962877563746,-11.6217683736912,-8.68941296193565,-8.76373598794007,-11.0309095376359,-2.42153524552472,8.61928488039942,2.19023556995843
American Samoa,ASM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,210.9375,207.442748091603,202.357563850688,223.2,229.817444219067,218.146718146718,249.821428571429,161.333333333333,157.940663176265,157.543859649123,176.40625,173.824451410658,174.805598755832,162.407132243685,159.165424739195,161.437908496732,171.830985915493,156.568778979907,154.368932038835,136.8,124.684270952928,..
American Samoa,ASM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,1.36505293715847,-3.25907462221531,-1.36558343263874,2.81367521367521,3.16061220726536,11.0593351972663,25.776397515528,-15.3648895532304,-0.52356020942409,17.3684210526316,2.24358974358974,-0.962160294226521,1.4697327650683,1.40582171236608,-1.94089005769675,1.69536107125778,1.74828930007058,6.72878072142282,4.8425556863277,14.1527648578811,..
American Samoa,ASM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,31589.9582429847,33458.1181631977,36895.4402445087,38787.0522541539,41147.8806959814,42717.2377748966,44577.8193346422,46852.6583900414,47501.4309293902,44838.9949993515,42522.9945649587,43853.1712389445,46436.1158605018,45503.0444835288,45609.2307220926,48505.6017354794,50733.2390011701,53110.1426270832,53084.8639640903,55244.6554088177,57475.0692842215,52095.8414004627,59332.2029100127,68470.075948385,71730.6686821645
Andorra,AND,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.73197952535102,28.7415528975991,3.08053517916559,3.23953176987777,3.17748421556476,3.04242399802695,3.39610212995052,3.45718408670396,3.21122734131436,2.27433831984322,0.132136132405464,0.374313758110119,0.196764152031051,0.174556905779482,0.448492200194735,-0.0840193165570753,0.660588959137868,0.347795381575793,1.13650934319639,1.01247848005298,1.37475350829189,1.11378607410401,2.5588606935971,4.23665226454663,6.29560082401824
Andorra,AND,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.0104704758856,15.5264308539605,14.0596948386118,17.2512710338157,..
Angola,AGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3262.97552882462,3326.77991383311,3427.85394948502,3824.28480436462,3878.50795455112,4262.90601264127,4876.28768389176,5404.38383004397,6095.99926680138,6651.37774105467,6498.16928212825,6607.02219696569,6711.39025723883,7354.94296631261,7561.03920495179,7990.27445672775,7119.72644274401,6843.73589660504,6992.7288342812,7347.79993635052,7528.38241791217,6450.74994625154,7408.12659121059,7924.88880583905,8040.70244971812
Angola,AGO,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,105.301742600149,103.901229551372,103.579947051466,106.590962129525,94.6251593320477,108.060067893978,121.364708453698,122.446144139295,104.123635308845,99.9825063313368,91.8000973419114,86.8119327587926,79.3329227828897,62.8885160890192,53.3701580675988,52.2568222278462,66.3780133263399,57.8295381183036,65.9420289329872,74.4644985871074,69.6910705054094,67.0416886089289
Angola,AGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,557.501113091215,418.018991534099,106.352125501451,196.984099399931,93.9265669067308,33.4435947900255,42.3742492617284,17.1156651448542,4.30843221207182,19.3657735558326,-16.7621402901592,32.2704691224412,31.7714601558986,7.25574990943825,2.83972412637765,3.56088477205805,-3.51838534598478,21.7742355863884,22.6145140271114,28.1670932554891,19.1870038271785,10.7631052824799,38.8237218374918,13.7105940226231,17.6195377226942
Angola,AGO,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-27.7983311948052,8.71506351159262,-16.0129513307541,-0.981927174447658,-4.0395824059631,2.8924761959248,13.8970988768413,20.4078078020579,16.2123974861326,8.12554260460487,-10.7693837286968,8.95704217526965,11.7046835510956,10.80895743621,6.15469619733807,-2.75620042901358,-11.351655507595,-5.84742399005694,-0.858821843953161,9.31723397425301,7.24618124732477,1.797710856441,12.6297800641592,11.2671532788355,4.93369978468039
Antigua and Barbuda,ATG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,18003.7457273572,19228.4914831342,18481.7936276429,18724.7524583257,20033.2130195805,21527.4546791969,23374.9339326556,26823.3022216683,29710.9257725145,29837.9707172138,26034.5268098361,23958.4212623175,23692.724350004,22377.3619121949,21759.3680239872,21673.3949588348,20989.3858896307,21321.7097579145,21370.3095091624,24524.2137953887,26533.7301936962,22356.7687224849,25733.2948269644,30031.7474698743,32149.1403648823
Antigua and Barbuda,ATG,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,141.533614122552,130.047089857133,132.018040013227,127.973130855251,130.655152659419,137.625175755884,94.3457201737921,101.122883462968,117.630005076464,..
Antigua and Barbuda,ATG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.01084703483052,1.48825220695463,2.08478316538981,1.29268465711701,-0.483244128267359,2.34982330100517,4.67677680492626,1.12406956736658,4.37354365910269,4.73737157423442,1.11082507238632,1.60551428909972,0.668645512053459,0.192742785601624,0.476877446195644,1.77839219993881,2.78817037438111,-0.468201309637678,0.312054499370376,1.46029012290431,0.718452311457611,0.800069551909715,4.91376057826946,6.49885619566375,4.80547577274675
Antigua and Barbuda,ATG,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-7.23217590396695,-7.93309633588914,-10.3896381286439,-9.42191145034348,-9.15952577529885,-6.31096353023543,-10.0023410341643,-19.8451375613264,-28.7537536170953,-21.6414513541268,-13.0528592261832,-10.8746896905601,-5.09688220358304,-8.34018612878931,-8.78109406191867,-0.0378931718702426,2.03355375207685,-2.38746823038994,-7.7154739119248,-13.9937660480859,-6.50941782193349,-15.8803184798174,-17.9564073419849,-15.855941703947,-12.8916209446326
Argentina,ARG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11463.853308121,11499.9828002698,11117.754923304,9953.46492878861,10933.3925490662,12117.6797424618,13464.8128469003,14843.5778656186,16455.1129799188,17276.7570884025,16182.0753478429,17847.6110371438,19104.9909405228,19430.4178068112,19928.989490167,19487.4181748868,19899.1499275245,20105.761359796,23385.0740904917,24410.3919063335,23516.8261980886,22393.3479575353,26300.274261175,29597.6938429264,30082.3045247323
Argentina,ARG,Trade (% of GDP),NE.TRD.GNFS.ZS,21.3827449624898,22.6224447777343,21.8522554515453,41.7527243585642,40.6447480311085,40.692646108947,40.5512709706238,40.4334798719151,40.945170618571,40.4026733790382,34.0571269054879,34.9710132635696,35.2061549999644,30.5265423717108,29.3339290021037,28.4067936452275,22.4862260889792,26.0938878488799,25.2896011376779,30.7625359549926,32.6306150458499,30.203698807416,33.078689567466,31.5477080051071,26.6405121334437
Argentina,ARG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-1.83655839220664,1.03728710073175,-1.09576771833679,30.555204053903,10.4957030215496,18.3633542492033,10.3175111982406,13.7410524859152,14.9399250245835,23.1711649813124,15.3776493708921,20.915124272047,23.7034721839593,22.3148806733049,23.9487984162746,40.2829716315506,26.5799916024707,41.1193799882279,26.0063792819079,42.0336689575031,49.1955790596612,40.0830878011993,53.8020877665554,69.8760842459268,135.368876310592
Argentina,ARG,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-4.21229506178187,-3.15992237703676,-1.40694788500181,8.97078467784247,6.37990680177011,1.95058324319273,2.65363142179073,2.79449564264943,2.1036160391819,1.49940141614234,2.1785669619099,-0.383118699737132,-1.00728084144866,-0.39159512386959,-2.37749566620574,-1.74400211981355,-2.96292666513535,-2.70922168361454,-4.83995921807391,-5.16055257152294,-0.779998447561849,0.696935361136032,1.36154422203441,-0.640820188045601,-3.24351254822955
Armenia,ARM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2376.51916942321,2530.74394657588,2844.36266354649,3282.11706336711,3836.22556765401,4377.22759688046,5172.21892096961,6072.75924465718,7136.75405509164,7827.316667339,6811.69247962741,7095.21267972094,7624.26772626905,8942.63537897164,9454.87852836557,9736.2349746279,9756.84084836026,10570.2720413936,12066.0043093819,12877.4937543553,14975.7539538157,14706.3173043422,15921.705281964,19161.370051419,21342.5145334886
Armenia,ARM,Trade (% of GDP),NE.TRD.GNFS.ZS,70.5604791440404,72.2333302273367,69.8642663925336,73.9845018432309,80.0513676022426,73.0706339919371,70.1397385835334,61.0301379818566,56.9750470853147,54.5423279613666,57.2742357441995,64.642975973633,69.4355736620453,75.9616759606704,77.5550481598824,75.778866962639,71.6820743427575,76.0779674593548,87.202376539837,92.473107021212,96.1141541288708,69.4888075396076,79.6698888228399,101.41077826094,119.714642963872
Armenia,ARM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.0538040809325366,-1.37367599828147,4.02796948177824,2.35739901911141,4.5985157283794,6.27859410767147,3.20875666635281,4.61801250818827,4.2778755387818,5.98956236068734,2.49725307891563,7.76871548067652,4.28154999826118,5.34580441814725,3.36682464224465,2.30918242990974,1.21390990471085,0.268575076501392,2.15064189848613,2.78770951425761,1.06562263923419,1.80659270159933,6.90051365787157,7.98587852828175,2.67300354889213
Armenia,ARM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-16.9355704119467,-15.7812102966465,-10.4398165717153,-6.2201045971038,-6.18119850537564,-2.20435917633131,-2.52832414562153,-2.39537289745615,-7.35660133782848,-14.2246479360543,-16.4837116405484,-13.6219482985734,-10.4403281934474,-9.96233164214969,-7.31624657065382,-7.76786633240124,-2.66180705584758,-0.956577968660235,-1.260724020147,-7.2281230237955,-7.05686573000043,-3.99777390668494,-3.47997395796116,0.331693235139525,-2.3097864408313
Aruba,ABW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27765.6532571053,30245.7069739744,31920.239071845,31888.5087368958,32507.0843145555,35059.2730980113,35098.7976687362,35937.5946548103,37768.5660136644,38904.9992478386,34339.9391561123,33729.5119101741,35324.0720643325,34095.6471714416,35901.653313159,35657.2871970529,35972.8664446515,36117.5082112517,37524.9284784013,39287.0195169703,39110.2761899842,28976.4635497124,35696.3093722926,41649.4507917816,44967.3445127078
Aruba,ABW,Trade (% of GDP),NE.TRD.GNFS.ZS,164.559014267185,145.072879516204,140.391108618306,133.230771421249,132.794291274023,132.430929795173,145.050280144237,141.042626734626,139.972309491093,139.110149824701,137.556575933708,135.464654677581,154.437786862887,156.645197205944,161.891280319633,162.88205210123,145.833663297637,142.239763387132,143.804295515015,145.213552350892,145.343572735289,124.137265493419,147.015576101595,172.884171078304,169.798282934344
Aruba,ABW,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.19006066092493,1.03610080269524,-2.83550241253081,4.43468813342022,3.04904620110997,2.80990970893053,5.06749722968669,3.48434619543613,5.16689296887391,4.26244900176589,1.70328044813839,-1.22340655068425,4.00567421402882,0.184032701346126,-1.99594849465619,3.95889741019282,6.831286936157,-1.00279969703662,-3.17816679833555,3.46202953211427,6.01781611792313,-0.951473042327038,-4.91262490390014,3.15727939363973,6.70946117676064
Aruba,ABW,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-25.2778858625162,11.0568722640362,16.2808742441801,-17.3434518893983,-8.09902267310928,12.0136853291023,4.44757292760029,12.5742113280132,9.64536035842434,0.00393003438387054,6.72239127248544,-18.7525373189382,-9.8776559966521,3.47345127544661,-11.8132064186599,-4.65857687581846,3.99414168614573,4.73177774121448,1.11979544978693,-0.591367072740339,2.49710965476204,-12.7507541445433,2.70553036523941,7.03054716243499,..
Australia,AUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,25485.39144594,26541.6653208437,27645.8140289701,29032.4909555888,30121.8184177337,31763.7960926854,33036.5834770249,34846.7156302418,36653.8417179443,37532.9990434133,40312.3951186945,39372.8511038542,42022.7392158859,42863.3483169945,45930.8505081503,46903.770304139,46263.731388772,47260.1529933747,48371.1409956585,50183.6898127634,52673.0638176231,53984.1246979075,58145.5513641715,65834.7848928357,70340.217162223
Australia,AUS,Trade (% of GDP),NE.TRD.GNFS.ZS,39.0297954188357,40.9352109785505,44.2187044989977,41.4490922022193,40.2015669125448,37.0096135930442,39.1607469727979,41.5594471705758,42.0080200326348,42.8467764017331,45.7408630288694,40.5215889941287,41.851132029052,43.1642964994556,41.2728790174276,42.4840230270994,41.6639319280984,40.974079475775,42.2037316765804,43.7360650798433,46.1875018936291,44.6644560654359,40.3024802691697,45.8217702307271,49.2251840594381
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.475365976445929,2.5507652827131,4.63074057685395,2.84035444214652,2.98554508941196,3.23229936195307,3.82548066795754,5.11533977799769,4.98605173231132,4.56978290693471,4.94917908012782,1.15377249328591,6.20197668065047,1.8056989221342,-0.163600551424906,1.40539601622476,-0.623858470510584,-0.663157619625991,3.65318441813451,1.86901478899458,3.46820261012924,1.88550119010648,3.0799498600023,7.17553361510235,6.51199894950456
Australia,AUS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-5.59363165883695,-3.72140115832283,-2.1038782912626,-4.04312576822905,-6.26582917008026,-6.71703905379547,-6.23018337430443,-6.18497324085113,-7.56503658273095,-4.88206185813593,-5.22626715456063,-3.99458638637173,-3.25132055341615,-4.4301925534619,-3.23545572950434,-3.05473423366322,-4.22902816159681,-3.44049001453332,-2.7229113685881,-2.23340154815029,0.350121808005312,2.3309306153156,3.13720851235738,0.845323879697861,0.254737257076373
Austria,AUT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27500.084954534,29214.7386484813,29556.403560049,30952.1708232398,31962.9255331065,33523.0204968283,34776.6699535218,37396.0350960866,39193.8173640977,41046.7900352112,40665.5046605019,41740.1149241758,44171.5618687028,46156.4832073037,47519.8522796571,48355.4977624407,49562.5939257986,52397.8635176673,53869.8321183555,56636.4953030539,60354.9279422121,58523.0337816244,62912.1741140595,70675.5146633219,70296.6607641556
Austria,AUT,Trade (% of GDP),NE.TRD.GNFS.ZS,78.5629329772961,85.8426077336549,87.9962567186047,87.5844937054619,86.8822263228608,91.4742201880009,94.6747547827805,98.7857253161241,101.36495843546,102.7437043613,87.6004931021953,99.6448825546716,105.775098372378,105.840791389706,104.985374015367,104.49673998926,103.11758174626,101.573494597172,105.556066755438,108.377969971828,108.207284904426,99.9482141095975,111.032268737901,124.38345148483,116.813919411879
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.219322650024296,1.36731401336769,1.93728367228805,1.10421508890414,1.26700272386712,1.72796220966988,2.53196772218678,2.04461988969157,2.2592709576015,1.93379073721434,1.73939285831332,0.891338457893553,1.81993753082695,2.09166482584344,1.70872300692841,2.00674390270015,2.29263492397251,1.81475079739224,0.975317709275998,1.81048023343624,1.47368476959242,2.59313274910787,1.92612910926519,4.75477834804261,6.64765341628686
